week_start,week_end,region,category,marketing_spend,adstock_marketing,email_sends,traffic_organic,traffic_paid,traffic_direct,traffic_total,source_system,grain,available_at
2024-01-29,2024-02-04,East,Electronics,4676.02,1499.6000000000001,20000,2795.1,1705.1,193.4,4693.5,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,East,Electronics,4647.4,1456.6271428571429,25000,2825.6,1630.8999999999999,233.2,4689.7,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,East,Electronics,4521.99,1448.1114285714284,22000,2987.2,1631.5,226.0,4844.9,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,East,Electronics,4539.3,1453.8385714285712,22000,2920.9,1565.6,204.9,4691.3,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,East,Electronics,4764.360000000001,1497.7014285714286,22000,3100.7,1681.4,210.3,4992.6,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,East,Electronics,4658.4800000000005,1472.7814285714285,22000,3021.8,1604.2,210.9,4837.0,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,East,Electronics,4915.7,1535.8085714285714,17000,3187.7,1684.9,153.9,5026.4,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,East,Electronics,21666.239999999998,5758.022857142858,13000,3247.3,3369.1,129.1,6745.099999999999,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,East,Electronics,11555.87,4612.657142857142,22000,3317.2,3260.5,224.0,6801.599999999999,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,East,Electronics,4869.89,1735.847142857143,28000,3422.5,1831.3,276.6,5530.5,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,East,Electronics,9494.49,2617.452857142857,25000,3512.9,2245.7,256.7,6015.2,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,East,Electronics,10763.26,3671.3971428571426,16000,3463.5,2781.2,156.1,6400.8,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,East,Electronics,4774.03,1659.7257142857143,22000,3657.7,1693.7,236.8,5588.099999999999,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,East,Electronics,5001.38,1582.982857142857,20000,3685.7,1661.6,196.5,5543.9,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,East,Electronics,5138.21,1628.2242857142858,21000,3702.4,1682.4,215.3,5600.0,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,East,Electronics,5245.85,1651.3514285714284,19000,3726.1,1657.0,196.1,5579.4,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,East,Electronics,5065.67,1619.6657142857143,19000,3653.9,1635.4,193.5,5483.1,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,East,Electronics,5088.84,1612.3942857142858,32000,3716.4,1656.9,307.59999999999997,5680.8,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,East,Electronics,9545.89,2715.887142857143,25000,3724.3,2261.1,241.7,6227.1,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,East,Electronics,5870.93,2161.2799999999997,29000,3949.5,1974.8,288.1,6212.4,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,East,Electronics,5300.93,1693.3114285714287,24000,3825.6000000000004,1642.1,238.3,5706.0,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,East,Electronics,5286.38,1683.222857142857,23000,3718.6000000000004,1672.6,223.3,5614.6,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,East,Electronics,5122.2300000000005,1628.782857142857,17000,3783.6000000000004,1594.9,172.5,5551.0,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,East,Electronics,18660.93,4713.360000000001,20000,3606.2,2955.2,213.1,6774.5,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,East,Electronics,36587.71,11000.115714285714,23000,3732.6000000000004,3758.6000000000004,228.5,7719.9,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,East,Electronics,16455.36,6709.75,19000,3707.6,2854.2,181.89999999999998,6743.7,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,East,Electronics,5886.3,2190.055714285714,25000,3505.9,1686.5,249.5,5441.9,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,East,Electronics,4985.96,1617.1614285714288,17000,3515.4,1605.7,158.4,5279.1,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,East,Electronics,4930.53,1565.0757142857144,19000,3567.8,1577.6,185.2,5330.7,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,East,Electronics,4932.0599999999995,1562.6157142857141,24000,3547.0,1692.1,232.0,5471.2,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,East,Electronics,4899.06,1557.9542857142858,25000,3494.6000000000004,1646.9,264.7,5406.4,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,East,Electronics,4805.34,1529.2285714285715,25000,3301.8,1610.7,240.4,5152.9,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,East,Electronics,4717.52,1508.6214285714286,17000,3381.9,1605.8,172.4,5159.8,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,East,Electronics,4950.18,1550.3671428571429,17000,3189.8,1656.5,175.1,5021.4,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,East,Electronics,4857.09,1539.1485714285716,20000,3138.9,1709.3,197.5,5045.5,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,East,Electronics,4450.530000000001,1440.8628571428574,22000,3053.0,1576.6,219.0,4848.7,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,East,Electronics,4584.14,1469.054285714286,30000,3015.7,1625.0,277.9,4918.6,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,East,Electronics,4628.54,1445.2100000000003,23000,2948.7,1563.7,230.6,4742.9,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,East,Electronics,4470.41,1428.6085714285714,27000,2944.4,1549.1,262.0,4755.6,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,East,Electronics,4786.54,1504.0685714285714,16000,3077.4,1657.2,166.8,4901.2,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,East,Electronics,5054.23,1582.1671428571428,20000,3502.1,1663.9,188.9,5354.8,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,East,Electronics,5224.18,1661.4585714285713,17000,3950.0,1615.3,171.4,5736.6,ad_platform_export,weekly,2024-11-19 09:00:00
2024-11-18,2024-11-24,East,Electronics,12565.099999999999,3354.65,18000,4337.8,2503.8,186.0,7027.8,ad_platform_export,weekly,2024-11-26 09:00:00
2024-11-25,2024-12-01,East,Electronics,17710.41,5549.327142857143,20000,4179.2,3398.8,210.6,7788.6,ad_platform_export,weekly,2024-12-03 09:00:00
2024-12-02,2024-12-08,East,Electronics,5141.15,2334.1485714285714,25000,3953.8,1976.8,254.3,6184.8,ad_platform_export,weekly,2024-12-10 09:00:00
2024-12-09,2024-12-15,East,Electronics,5050.68,1624.3628571428574,28000,3333.6,1757.1,268.6,5359.2,ad_platform_export,weekly,2024-12-17 09:00:00
2024-12-16,2024-12-22,East,Electronics,4448.889999999999,1431.4071428571428,14000,2908.1,1564.4,140.3,4612.9,ad_platform_export,weekly,2024-12-24 09:00:00
2024-12-23,2024-12-29,East,Electronics,4770.48,1499.2157142857143,20000,2666.7,1703.1,204.10000000000002,4573.9,ad_platform_export,weekly,2024-12-31 09:00:00
2024-12-30,2025-01-05,East,Electronics,651.9,1483.77,0,326.0,238.9,0.0,564.9,ad_platform_export,weekly,2025-01-07 09:00:00
2022-12-26,2023-01-01,East,Home,671.99,671.99,2000,955.0,112.5,43.3,1110.7,ad_platform_export,weekly,2023-01-03 09:00:00
2023-01-02,2023-01-08,East,Home,5530.78,1578.1571428571428,39000,6344.0,1556.1,748.1,8648.2,ad_platform_export,weekly,2023-01-10 09:00:00
2023-01-09,2023-01-15,East,Home,14650.779999999999,3836.4014285714284,20000,5833.7,2457.4,340.2,8631.1,ad_platform_export,weekly,2023-01-17 09:00:00
2023-01-16,2023-01-22,East,Home,14766.08,5334.707142857143,16000,5264.6,2797.3,231.3,8293.3,ad_platform_export,weekly,2023-01-24 09:00:00
2023-01-23,2023-01-29,East,Home,16541.95,4799.131428571428,20000,4755.3,2972.7,299.8,8027.7,ad_platform_export,weekly,2023-01-31 09:00:00
2023-01-30,2023-02-05,East,Home,11701.01,4226.608571428572,20000,4373.5,2717.8,251.8,7343.0,ad_platform_export,weekly,2023-02-07 09:00:00
2023-02-06,2023-02-12,East,Home,5347.82,1791.9971428571428,26000,4403.6,1695.0,337.6,6436.2,ad_platform_export,weekly,2023-02-14 09:00:00
2023-02-13,2023-02-19,East,Home,5700.77,1790.787142857143,33000,4014.9,1713.9,359.9,6088.9,ad_platform_export,weekly,2023-02-21 09:00:00
2023-02-20,2023-02-26,East,Home,5892.68,1864.42,27000,3592.0,1757.3,279.7,5629.2,ad_platform_export,weekly,2023-02-28 09:00:00
2023-02-27,2023-03-05,East,Home,5651.48,1812.517142857143,24000,3732.5,1763.3,240.0,5735.8,ad_platform_export,weekly,2023-03-07 09:00:00
2023-03-06,2023-03-12,East,Home,5914.08,1881.6000000000001,20000,3772.4,1713.1,196.9,5682.3,ad_platform_export,weekly,2023-03-14 09:00:00
2023-03-13,2023-03-19,East,Home,5832.05,1842.2,21000,3953.7,1655.9,194.0,5803.7,ad_platform_export,weekly,2023-03-21 09:00:00
2023-03-20,2023-03-26,East,Home,8733.95,2561.9542857142856,23000,4000.6,2158.8,226.70000000000002,6386.0,ad_platform_export,weekly,2023-03-28 09:00:00
2023-03-27,2023-04-02,East,Home,8313.74,2807.307142857143,11000,4022.6000000000004,2210.6,103.9,6337.1,ad_platform_export,weekly,2023-04-04 09:00:00
2023-04-03,2023-04-09,East,Home,5875.6,1896.9428571428573,26000,4285.5,1733.6,266.0,6285.2,ad_platform_export,weekly,2023-04-11 09:00:00
2023-04-10,2023-04-16,East,Home,6251.39,1975.0757142857144,19000,4232.8,1787.3,200.5,6220.4,ad_platform_export,weekly,2023-04-18 09:00:00
2023-04-17,2023-04-23,East,Home,6149.33,1935.75,28000,4194.0,1658.6,281.9,6134.3,ad_platform_export,weekly,2023-04-25 09:00:00
2023-04-24,2023-04-30,East,Home,10385.73,3048.8542857142857,15000,4505.2,2264.8,160.2,6930.400000000001,ad_platform_export,weekly,2023-05-02 09:00:00
2023-05-01,2023-05-07,East,Home,6687.39,2400.8214285714284,17000,4529.6,1926.1999999999998,173.2,6629.1,ad_platform_export,weekly,2023-05-09 09:00:00
2023-05-08,2023-05-14,East,Home,10935.55,3025.468571428571,23000,4433.9,2137.7,243.0,6814.8,ad_platform_export,weekly,2023-05-16 09:00:00
2023-05-15,2023-05-21,East,Home,8713.8,3177.805714285714,13000,4564.5,2202.5,127.2,6894.2,ad_platform_export,weekly,2023-05-23 09:00:00
2023-05-22,2023-05-28,East,Home,6417.02,2048.9814285714283,17000,4694.7,1700.4,159.8,6555.2,ad_platform_export,weekly,2023-05-30 09:00:00
2023-05-29,2023-06-04,East,Home,6236.86,1977.3971428571429,14000,4650.0,1686.9,147.8,6484.8,ad_platform_export,weekly,2023-06-06 09:00:00
2023-06-05,2023-06-11,East,Home,6281.4,1994.2571428571428,17000,4645.4,1717.9,176.3,6540.0,ad_platform_export,weekly,2023-06-13 09:00:00
2023-06-12,2023-06-18,East,Home,6521.9,2059.337142857143,23000,4739.1,1852.4,236.0,6827.6,ad_platform_export,weekly,2023-06-20 09:00:00
2023-06-19,2023-06-25,East,Home,6320.89,2014.8014285714287,18000,4646.3,1736.9,193.6,6576.7,ad_platform_export,weekly,2023-06-27 09:00:00
2023-06-26,2023-07-02,East,Home,6323.71,2026.6114285714284,23000,4750.4,1753.3,232.6,6736.4,ad_platform_export,weekly,2023-07-04 09:00:00
2023-07-03,2023-07-09,East,Home,6122.39,1945.8814285714286,27000,4744.5,1765.4,260.4,6770.4,ad_platform_export,weekly,2023-07-11 09:00:00
2023-07-10,2023-07-16,East,Home,6213.82,1978.8671428571429,27000,4785.7,1682.6,281.4,6749.8,ad_platform_export,weekly,2023-07-18 09:00:00
2023-07-17,2023-07-23,East,Home,6321.03,1987.672857142857,20000,4536.7,1718.4,200.6,6455.5,ad_platform_export,weekly,2023-07-25 09:00:00
2023-07-24,2023-07-30,East,Home,6231.57,1967.7328571428573,24000,4524.6,1749.6,242.8,6516.9,ad_platform_export,weekly,2023-08-01 09:00:00
2023-07-31,2023-08-06,East,Home,6080.83,1959.2571428571428,20000,4290.9,1707.3,198.89999999999998,6197.0,ad_platform_export,weekly,2023-08-08 09:00:00
2023-08-07,2023-08-13,East,Home,7650.08,2160.1428571428573,23000,4471.0,1807.1,229.1,6507.3,ad_platform_export,weekly,2023-08-15 09:00:00
2023-08-14,2023-08-20,East,Home,15293.55,4782.664285714286,22000,4380.4,2813.6,226.0,7419.9,ad_platform_export,weekly,2023-08-22 09:00:00
2023-08-21,2023-08-27,East,Home,5877.21,2214.1814285714286,18000,4220.8,1813.5,172.1,6206.4,ad_platform_export,weekly,2023-08-29 09:00:00
2023-08-28,2023-09-03,East,Home,5941.28,1884.6842857142858,17000,4175.9,1717.5,168.5,6061.9,ad_platform_export,weekly,2023-09-05 09:00:00
2023-09-04,2023-09-10,East,Home,10705.3,2982.9557142857143,25000,4125.7,2205.2,261.4,6592.2,ad_platform_export,weekly,2023-09-12 09:00:00
2023-09-11,2023-09-17,East,Home,8325.4,3019.4914285714285,16000,4051.5,2097.0,160.2,6308.8,ad_platform_export,weekly,2023-09-19 09:00:00
2023-09-18,2023-09-24,East,Home,5838.01,1895.9085714285716,28000,3932.1000000000004,1769.5,266.0,5967.5,ad_platform_export,weekly,2023-09-26 09:00:00
2023-09-25,2023-10-01,East,Home,5770.43,1820.2957142857142,18000,3919.0,1709.5,187.5,5815.9,ad_platform_export,weekly,2023-10-03 09:00:00
2023-10-02,2023-10-08,East,Home,5706.53,1824.1757142857143,29000,3866.6,1717.5,283.1,5867.1,ad_platform_export,weekly,2023-10-10 09:00:00
2023-10-09,2023-10-15,East,Home,5526.49,1774.422857142857,14000,3684.4,1690.6,136.9,5512.1,ad_platform_export,weekly,2023-10-17 09:00:00
2023-10-16,2023-10-22,East,Home,5669.94,1785.8757142857144,13000,3596.7,1691.4,119.0,5407.2,ad_platform_export,weekly,2023-10-24 09:00:00
2023-10-23,2023-10-29,East,Home,5504.09,1755.74,27000,3585.7,1676.1,276.1,5538.0,ad_platform_export,weekly,2023-10-31 09:00:00
2023-10-30,2023-11-05,East,Home,5753.26,1810.314285714286,27000,3885.6,1682.9,259.1,5827.4,ad_platform_export,weekly,2023-11-07 09:00:00
2023-11-06,2023-11-12,East,Home,5958.37,1882.4242857142856,17000,4065.8,1698.9,166.7,5931.4,ad_platform_export,weekly,2023-11-14 09:00:00
2023-11-13,2023-11-19,East,Home,6433.39,2007.0728571428572,26000,4884.2,1687.2,258.1,6829.6,ad_platform_export,weekly,2023-11-21 09:00:00
2023-11-20,2023-11-26,East,Home,15493.85,4277.102857142857,31000,5546.3,2473.3,281.0,8300.8,ad_platform_export,weekly,2023-11-28 09:00:00
2023-11-27,2023-12-03,East,Home,17226.25,5699.214285714285,23000,5203.3,2861.3,227.6,8292.2,ad_platform_export,weekly,2023-12-05 09:00:00
2023-12-04,2023-12-10,East,Home,18822.35,5888.394285714286,40000,4474.5,2945.8,385.2,7805.5,ad_platform_export,weekly,2023-12-12 09:00:00
2023-12-11,2023-12-17,East,Home,9620.93,3543.3542857142857,25000,3892.3,2417.8,237.2,6547.2,ad_platform_export,weekly,2023-12-19 09:00:00
2023-12-18,2023-12-24,East,Home,5552.9400000000005,1820.44,17000,3478.8,1697.6,163.7,5339.9,ad_platform_export,weekly,2023-12-26 09:00:00
2023-12-25,2023-12-31,East,Home,5398.68,1739.6914285714286,21000,3231.1,1745.9,206.2,5183.2,ad_platform_export,weekly,2024-01-02 09:00:00
2024-01-01,2024-01-07,East,Home,5375.16,1696.7157142857143,22000,3242.9,1705.4,223.1,5171.5,ad_platform_export,weekly,2024-01-09 09:00:00
2024-01-08,2024-01-14,East,Home,5522.66,1754.0628571428572,22000,3357.9,1777.3,201.89999999999998,5337.4,ad_platform_export,weekly,2024-01-16 09:00:00
2024-01-15,2024-01-21,East,Home,5688.68,1787.24,24000,3226.2,1785.3000000000002,223.0,5234.5,ad_platform_export,weekly,2024-01-23 09:00:00
2024-01-22,2024-01-28,East,Home,10753.3,2970.558571428571,29000,3485.7,2261.9,296.8,6044.7,ad_platform_export,weekly,2024-01-30 09:00:00
2024-01-29,2024-02-04,East,Home,11253.22,3914.4557142857147,19000,3567.8,2510.8,194.4,6273.2,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,East,Home,5657.21,1900.202857142857,16000,3446.2,1759.9,166.0,5372.0,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,East,Home,5781.71,1816.2571428571428,19000,3555.2,1703.8999999999999,188.3,5447.4,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,East,Home,5673.33,1829.2785714285715,20000,3586.0,1716.4,191.3,5493.6,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,East,Home,5309.47,1705.8342857142857,19000,3660.7,1676.5,195.5,5532.5,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,East,Home,13814.25,3645.047142857143,22000,3950.4,2306.9,221.7,6479.1,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,East,Home,9923.18,3798.2999999999997,22000,3917.5,2462.1,214.79999999999998,6594.4,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,East,Home,5854.16,1914.5557142857142,33000,3861.3,1738.7,329.2,5929.4,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,East,Home,16092.89,4450.898571428572,23000,4107.4,2685.3,241.2,7033.9,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,East,Home,6136.28,2580.442857142857,23000,4113.9,1941.7,240.5,6295.7,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,East,Home,6147.1,1950.9642857142858,20000,3986.8,1721.4,184.1,5892.3,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,East,Home,10585.41,2774.5385714285717,30000,4251.5,2012.8,314.0,6578.4,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,East,Home,35179.69,10071.162857142857,16000,4454.2,3492.5,153.6,8100.1,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,East,Home,17482.38,7088.795714285714,18000,4510.7,2984.4,169.4,7664.9,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,East,Home,6103.24,2080.7442857142855,29000,4615.7,1775.5,301.1,6692.5,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,East,Home,6402.03,2019.9085714285716,24000,4552.0,1687.3,250.5,6489.7,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,East,Home,6154.35,1978.6828571428573,17000,4673.7,1727.6,168.8,6570.2,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,East,Home,6043.89,1928.912857142857,27000,4709.1,1718.7,261.3,6689.0,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,East,Home,5957.22,1891.3228571428572,20000,4735.400000000001,1616.8,193.4,6545.5,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,East,Home,6203.26,1954.5728571428572,32000,4766.7,1599.9,311.7,6678.1,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,East,Home,6198.63,1968.1299999999999,21000,4632.0,1679.0,204.6,6515.5,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,East,Home,6572.42,2073.8542857142857,20000,4766.0,1735.7,201.5,6703.0,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,East,Home,6244.96,1985.9257142857143,24000,4709.2,1764.6,238.8,6712.8,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,East,Home,9583.08,2673.637142857143,12000,4640.3,2135.6,127.2,6902.8,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,East,Home,9669.88,3403.4485714285715,15000,4587.9,2258.0,160.2,7006.0,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,East,Home,5989.0,1953.8899999999999,31000,4537.0,1735.8,317.5,6590.6,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,East,Home,6181.62,1937.9957142857143,18000,4366.8,1651.9,190.7,6209.5,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,East,Home,6121.83,1988.1671428571428,18000,4459.1,1717.7,178.1,6354.8,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,East,Home,13566.67,3594.2914285714287,24000,4322.4,2344.9,249.7,6916.9,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,East,Home,16541.55,5345.87,26000,4366.3,2917.5,256.8,7540.6,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,East,Home,8614.8,3079.9271428571433,17000,4258.3,2212.9,171.5,6642.6,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,East,Home,7929.51,2744.8114285714287,24000,4113.7,2059.7,252.70000000000002,6426.1,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,East,Home,6086.03,1956.2199999999998,20000,4089.9,1694.3,199.4,5983.6,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,East,Home,5664.02,1811.702857142857,20000,3990.8,1757.8,203.10000000000002,5951.4,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,East,Home,5715.91,1809.27,22000,4025.5,1675.4,217.5,5918.5,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,East,Home,7869.639999999999,2205.1785714285716,25000,3829.7,1915.7,249.3,5994.3,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,East,Home,13233.3,4071.587142857143,16000,3844.4,2664.3,161.4,6670.3,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,East,Home,5391.08,2167.942857142857,15000,3516.7999999999997,1943.3,156.0,5616.0,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,East,Home,8834.03,2503.0414285714287,20000,3518.8,1988.9,204.5,5712.1,ad_platform_export,weekly,2024-10-29 09:00:00
